Time	Node	Type	Packets	
11	Node1	CacheMisses	0
11	Node2	CacheHits	0
11	Node2	CacheMisses	0
11	Node3	CacheHits	0
11	Node3	CacheMisses	0
11	Node4	CacheHits	0
11	Node4	CacheMisses	0
11	Node5	CacheHits	0
11	Node5	CacheMisses	0
11	Node6	CacheHits	0
11	Node6	CacheMisses	0
11	Node7	CacheHits	0
11	Node7	CacheMisses	0
11	Node8	CacheHits	0
11	Node8	CacheMisses	0
11	Node9	CacheHits	0
11	Node9	CacheMisses	0
11	Node10	CacheHits	0
11	Node10	CacheMisses	0
11	Node11	CacheHits	0
11	Node11	CacheMisses	0
11	Node12	CacheHits	0
11	Node12	CacheMisses	0
11	Node13	CacheHits	0
11	Node13	CacheMisses	0
11	Node14	CacheHits	0
11	Node14	CacheMisses	0
11	Node15	CacheHits	0
11	Node15	CacheMisses	0
11	Node16	CacheHits	0
11	Node16	CacheMisses	0
11	Node17	CacheHits	0
11	Node17	CacheMisses	0
11	Node18	CacheHits	0
11	Node18	CacheMisses	0
11	Node19	CacheHits	0
11	Node19	CacheMisses	0
11	Node20	CacheHits	0
11	Node20	CacheMisses	0
11	Node21	CacheHits	0
11	Node21	CacheMisses	0
11	Node22	CacheHits	0
11	Node22	CacheMisses	0
11	Node23	CacheHits	0
11	Node23	CacheMisses	0
11	Node24	CacheHits	0
11	Node24	CacheMisses	0
11	Producer1	CacheHits	0
11	Producer1	CacheMisses	0
11	F1a	CacheHits	0
11	F1a	CacheMisses	0
11	F1b	CacheHits	0
11	F1b	CacheMisses	0
11	F1c	CacheHits	0
11	F1c	CacheMisses	0
11	F2a	CacheHits	0
11	F2a	CacheMisses	0
11	F2b	CacheHits	0
11	F2b	CacheMisses	0
11	F2c	CacheHits	0
11	F2c	CacheMisses	0
11	F3a	CacheHits	0
11	F3a	CacheMisses	0
11	F3b	CacheHits	0
11	F3b	CacheMisses	0
11	F3c	CacheHits	0
11	F3c	CacheMisses	0
11	F4a	CacheHits	0
11	F4a	CacheMisses	0
11	F4b	CacheHits	0
11	F4b	CacheMisses	0
11	F4c	CacheHits	0
11	F4c	CacheMisses	0
11	F5a	CacheHits	0
11	F5a	CacheMisses	0
11	F5b	CacheHits	0
11	F5b	CacheMisses	0
11	F5c	CacheHits	0
11	F5c	CacheMisses	0
11	Consumer2	CacheHits	0
11	Consumer2	CacheMisses	0
11	Consumer3	CacheHits	0
11	Consumer3	CacheMisses	0
11	Consumer4	CacheHits	0
11	Consumer4	CacheMisses	0
11	Producer2	CacheHits	0
11	Producer2	CacheMisses	0
11	Producer3	CacheHits	0
11	Producer3	CacheMisses	0
11	Producer4	CacheHits	0
11	Producer4	CacheMisses	0
12	Consumer1	CacheHits	0
12	Consumer1	CacheMisses	0
12	Node1	CacheHits	0
12	Node1	CacheMisses	0
12	Node2	CacheHits	0
12	Node2	CacheMisses	0
12	Node3	CacheHits	0
12	Node3	CacheMisses	0
12	Node4	CacheHits	0
12	Node4	CacheMisses	0
12	Node5	CacheHits	0
12	Node5	CacheMisses	0
12	Node6	CacheHits	0
12	Node6	CacheMisses	0
12	Node7	CacheHits	0
12	Node7	CacheMisses	0
12	Node8	CacheHits	0
12	Node8	CacheMisses	0
12	Node9	CacheHits	0
12	Node9	CacheMisses	0
12	Node10	CacheHits	0
12	Node10	CacheMisses	0
12	Node11	CacheHits	0
12	Node11	CacheMisses	0
12	Node12	CacheHits	0
12	Node12	CacheMisses	0
12	Node13	CacheHits	0
12	Node13	CacheMisses	0
12	Node14	CacheHits	0
12	Node14	CacheMisses	0
12	Node15	CacheHits	0
12	Node15	CacheMisses	0
12	Node16	CacheHits	0
12	Node16	CacheMisses	0
12	Node17	CacheHits	0
12	Node17	CacheMisses	0
12	Node18	CacheHits	0
12	Node18	CacheMisses	0
12	Node19	CacheHits	0
12	Node19	CacheMisses	0
12	Node20	CacheHits	0
12	Node20	CacheMisses	0
12	Node21	CacheHits	0
12	Node21	CacheMisses	0
12	Node22	CacheHits	0
12	Node22	CacheMisses	0
12	Node23	CacheHits	0
12	Node23	CacheMisses	0
12	Node24	CacheHits	0
12	Node24	CacheMisses	0
12	Producer1	CacheHits	0
12	Producer1	CacheMisses	0
12	F1a	CacheHits	0
12	F1a	CacheMisses	0
12	F1b	CacheHits	0
12	F1b	CacheMisses	0
12	F1c	CacheHits	0
12	F1c	CacheMisses	0
12	F2a	CacheHits	0
12	F2a	CacheMisses	0
12	F2b	CacheHits	0
12	F2b	CacheMisses	0
12	F2c	CacheHits	0
12	F2c	CacheMisses	0
12	F3a	CacheHits	0
12	F3a	CacheMisses	0
12	F3b	CacheHits	0
12	F3b	CacheMisses	0
12	F3c	CacheHits	0
12	F3c	CacheMisses	0
12	F4a	CacheHits	0
12	F4a	CacheMisses	0
12	F4b	CacheHits	0
12	F4b	CacheMisses	0
12	F4c	CacheHits	0
12	F4c	CacheMisses	0
12	F5a	CacheHits	0
12	F5a	CacheMisses	0
12	F5b	CacheHits	0
12	F5b	CacheMisses	0
12	F5c	CacheHits	0
12	F5c	CacheMisses	0
12	Consumer2	CacheHits	0
12	Consumer2	CacheMisses	0
12	Consumer3	CacheHits	0
12	Consumer3	CacheMisses	0
12	Consumer4	CacheHits	0
12	Consumer4	CacheMisses	0
12	Producer2	CacheHits	0
12	Producer2	CacheMisses	0
12	Producer3	CacheHits	0
12	Producer3	CacheMisses	0
12	Producer4	CacheHits	0
12	Producer4	CacheMisses	0
13	Consumer1	CacheHits	0
13	Consumer1	CacheMisses	0
13	Node1	CacheHits	0
13	Node1	CacheMisses	0
13	Node2	CacheHits	0
13	Node2	CacheMisses	0
13	Node3	CacheHits	0
13	Node3	CacheMisses	0
13	Node4	CacheHits	0
13	Node4	CacheMisses	0
13	Node5	CacheHits	0
13	Node5	CacheMisses	0
13	Node6	CacheHits	0
13	Node6	CacheMisses	0
13	Node7	CacheHits	0
13	Node7	CacheMisses	0
13	Node8	CacheHits	0
13	Node8	CacheMisses	0
13	Node9	CacheHits	0
13	Node9	CacheMisses	0
13	Node10	CacheHits	0
13	Node10	CacheMisses	0
13	Node11	CacheHits	0
13	Node11	CacheMisses	0
13	Node12	CacheHits	0
13	Node12	CacheMisses	0
13	Node13	CacheHits	0
13	Node13	CacheMisses	0
13	Node14	CacheHits	0
13	Node14	CacheMisses	0
13	Node15	CacheHits	0
13	Node15	CacheMisses	0
13	Node16	CacheHits	0
13	Node16	CacheMisses	0
13	Node17	CacheHits	0
13	Node17	CacheMisses	0
13	Node18	CacheHits	0
13	Node18	CacheMisses	0
13	Node19	CacheHits	0
13	Node19	CacheMisses	0
13	Node20	CacheHits	0
13	Node20	CacheMisses	0
13	Node21	CacheHits	0
13	Node21	CacheMisses	0
13	Node22	CacheHits	0
13	Node22	CacheMisses	0
13	Node23	CacheHits	0
13	Node23	CacheMisses	0
13	Node24	CacheHits	0
13	Node24	CacheMisses	0
13	Producer1	CacheHits	0
13	Producer1	CacheMisses	0
13	F1a	CacheHits	0
13	F1a	CacheMisses	0
13	F1b	CacheHits	0
13	F1b	CacheMisses	0
13	F1c	CacheHits	0
13	F1c	CacheMisses	0
13	F2a	CacheHits	0
13	F2a	CacheMisses	0
13	F2b	CacheHits	0
13	F2b	CacheMisses	0
13	F2c	CacheHits	0
13	F2c	CacheMisses	0
13	F3a	CacheHits	0
13	F3a	CacheMisses	0
13	F3b	CacheHits	0
13	F3b	CacheMisses	0
13	F3c	CacheHits	0
13	F3c	CacheMisses	0
13	F4a	CacheHits	0
13	F4a	CacheMisses	0
13	F4b	CacheHits	0
13	F4b	CacheMisses	0
13	F4c	CacheHits	0
13	F4c	CacheMisses	0
13	F5a	CacheHits	0
13	F5a	CacheMisses	0
13	F5b	CacheHits	0
13	F5b	CacheMisses	0
13	F5c	CacheHits	0
13	F5c	CacheMisses	0
13	Consumer2	CacheHits	0
13	Consumer2	CacheMisses	0
13	Consumer3	CacheHits	0
13	Consumer3	CacheMisses	0
13	Consumer4	CacheHits	0
13	Consumer4	CacheMisses	0
13	Producer2	CacheHits	0
13	Producer2	CacheMisses	0
13	Producer3	CacheHits	0
13	Producer3	CacheMisses	0
13	Producer4	CacheHits	0
13	Producer4	CacheMisses	0
14	Consumer1	CacheHits	0
14	Consumer1	CacheMisses	0
14	Node1	CacheHits	0
14	Node1	CacheMisses	0
14	Node2	CacheHits	0
14	Node2	CacheMisses	0
14	Node3	CacheHits	0
14	Node3	CacheMisses	0
14	Node4	CacheHits	0
14	Node4	CacheMisses	0
14	Node5	CacheHits	0
14	Node5	CacheMisses	0
14	Node6	CacheHits	0
14	Node6	CacheMisses	0
14	Node7	CacheHits	0
14	Node7	CacheMisses	0
14	Node8	CacheHits	0
14	Node8	CacheMisses	0
14	Node9	CacheHits	0
14	Node9	CacheMisses	0
14	Node10	CacheHits	0
14	Node10	CacheMisses	0
14	Node11	CacheHits	0
14	Node11	CacheMisses	0
14	Node12	CacheHits	0
14	Node12	CacheMisses	0
14	Node13	CacheHits	0
14	Node13	CacheMisses	0
14	Node14	CacheHits	0
14	Node14	CacheMisses	0
14	Node15	CacheHits	0
14	Node15	CacheMisses	0
14	Node16	CacheHits	0
14	Node16	CacheMisses	0
14	Node17	CacheHits	0
14	Node17	CacheMisses	0
14	Node18	CacheHits	0
14	Node18	CacheMisses	0
14	Node19	CacheHits	0
14	Node19	CacheMisses	0
14	Node20	CacheHits	0
14	Node20	CacheMisses	0
14	Node21	CacheHits	0
14	Node21	CacheMisses	0
14	Node22	CacheHits	0
14	Node22	CacheMisses	0
14	Node23	CacheHits	0
14	Node23	CacheMisses	0
14	Node24	CacheHits	0
14	Node24	CacheMisses	0
14	Producer1	CacheHits	0
14	Producer1	CacheMisses	0
14	F1a	CacheHits	0
14	F1a	CacheMisses	0
14	F1b	CacheHits	0
14	F1b	CacheMisses	0
14	F1c	CacheHits	0
14	F1c	CacheMisses	0
14	F2a	CacheHits	0
14	F2a	CacheMisses	0
14	F2b	CacheHits	0
14	F2b	CacheMisses	0
14	F2c	CacheHits	0
14	F2c	CacheMisses	0
14	F3a	CacheHits	0
14	F3a	CacheMisses	0
14	F3b	CacheHits	0
14	F3b	CacheMisses	0
14	F3c	CacheHits	0
14	F3c	CacheMisses	0
14	F4a	CacheHits	0
14	F4a	CacheMisses	0
14	F4b	CacheHits	0
14	F4b	CacheMisses	0
14	F4c	CacheHits	0
14	F4c	CacheMisses	0
14	F5a	CacheHits	0
14	F5a	CacheMisses	0
14	F5b	CacheHits	0
14	F5b	CacheMisses	0
14	F5c	CacheHits	0
14	F5c	CacheMisses	0
14	Consumer2	CacheHits	0
14	Consumer2	CacheMisses	0
14	Consumer3	CacheHits	0
14	Consumer3	CacheMisses	0
14	Consumer4	CacheHits	0
14	Consumer4	CacheMisses	0
14	Producer2	CacheHits	0
14	Producer2	CacheMisses	0
14	Producer3	CacheHits	0
14	Producer3	CacheMisses	0
14	Producer4	CacheHits	0
14	Producer4	CacheMisses	0
15	Consumer1	CacheHits	0
15	Consumer1	CacheMisses	0
15	Node1	CacheHits	0
15	Node1	CacheMisses	0
15	Node2	CacheHits	0
15	Node2	CacheMisses	0
15	Node3	CacheHits	0
15	Node3	CacheMisses	0
15	Node4	CacheHits	0
15	Node4	CacheMisses	0
15	Node5	CacheHits	0
15	Node5	CacheMisses	0
15	Node6	CacheHits	0
15	Node6	CacheMisses	0
15	Node7	CacheHits	0
15	Node7	CacheMisses	0
15	Node8	CacheHits	0
15	Node8	CacheMisses	0
15	Node9	CacheHits	0
15	Node9	CacheMisses	0
15	Node10	CacheHits	0
15	Node10	CacheMisses	0
15	Node11	CacheHits	0
15	Node11	CacheMisses	0
15	Node12	CacheHits	0
15	Node12	CacheMisses	0
15	Node13	CacheHits	0
15	Node13	CacheMisses	0
15	Node14	CacheHits	0
15	Node14	CacheMisses	0
15	Node15	CacheHits	0
15	Node15	CacheMisses	0
15	Node16	CacheHits	0
15	Node16	CacheMisses	0
15	Node17	CacheHits	0
15	Node17	CacheMisses	0
15	Node18	CacheHits	0
15	Node18	CacheMisses	0
15	Node19	CacheHits	0
15	Node19	CacheMisses	0
15	Node20	CacheHits	0
15	Node20	CacheMisses	0
15	Node21	CacheHits	0
15	Node21	CacheMisses	0
15	Node22	CacheHits	0
15	Node22	CacheMisses	0
15	Node23	CacheHits	0
15	Node23	CacheMisses	0
15	Node24	CacheHits	0
15	Node24	CacheMisses	0
15	Producer1	CacheHits	0
15	Producer1	CacheMisses	0
15	F1a	CacheHits	0
15	F1a	CacheMisses	0
15	F1b	CacheHits	0
15	F1b	CacheMisses	0
15	F1c	CacheHits	0
15	F1c	CacheMisses	0
15	F2a	CacheHits	0
15	F2a	CacheMisses	0
15	F2b	CacheHits	0
15	F2b	CacheMisses	0
15	F2c	CacheHits	0
15	F2c	CacheMisses	0
15	F3a	CacheHits	0
15	F3a	CacheMisses	0
15	F3b	CacheHits	0
15	F3b	CacheMisses	0
15	F3c	CacheHits	0
15	F3c	CacheMisses	0
15	F4a	CacheHits	0
15	F4a	CacheMisses	0
15	F4b	CacheHits	0
15	F4b	CacheMisses	0
15	F4c	CacheHits	0
15	F4c	CacheMisses	0
15	F5a	CacheHits	0
15	F5a	CacheMisses	0
15	F5b	CacheHits	0
15	F5b	CacheMisses	0
15	F5c	CacheHits	0
15	F5c	CacheMisses	0
15	Consumer2	CacheHits	0
15	Consumer2	CacheMisses	0
15	Consumer3	CacheHits	0
15	Consumer3	CacheMisses	0
15	Consumer4	CacheHits	0
15	Consumer4	CacheMisses	0
15	Producer2	CacheHits	0
15	Producer2	CacheMisses	0
15	Producer3	CacheHits	0
15	Producer3	CacheMisses	0
15	Producer4	CacheHits	0
15	Producer4	CacheMisses	0
16	Consumer1	CacheHits	0
16	Consumer1	CacheMisses	0
16	Node1	CacheHits	0
16	Node1	CacheMisses	0
16	Node2	CacheHits	0
16	Node2	CacheMisses	0
16	Node3	CacheHits	0
16	Node3	CacheMisses	0
16	Node4	CacheHits	0
16	Node4	CacheMisses	0
16	Node5	CacheHits	0
16	Node5	CacheMisses	0
16	Node6	CacheHits	0
16	Node6	CacheMisses	0
16	Node7	CacheHits	0
16	Node7	CacheMisses	0
16	Node8	CacheHits	0
16	Node8	CacheMisses	0
16	Node9	CacheHits	0
16	Node9	CacheMisses	0
16	Node10	CacheHits	0
16	Node10	CacheMisses	0
16	Node11	CacheHits	0
16	Node11	CacheMisses	0
16	Node12	CacheHits	0
16	Node12	CacheMisses	0
16	Node13	CacheHits	0
16	Node13	CacheMisses	0
16	Node14	CacheHits	0
16	Node14	CacheMisses	0
16	Node15	CacheHits	0
16	Node15	CacheMisses	0
16	Node16	CacheHits	0
16	Node16	CacheMisses	0
16	Node17	CacheHits	0
16	Node17	CacheMisses	0
16	Node18	CacheHits	0
16	Node18	CacheMisses	0
16	Node19	CacheHits	0
16	Node19	CacheMisses	0
16	Node20	CacheHits	0
16	Node20	CacheMisses	0
16	Node21	CacheHits	0
16	Node21	CacheMisses	0
16	Node22	CacheHits	0
16	Node22	CacheMisses	0
16	Node23	CacheHits	0
16	Node23	CacheMisses	0
16	Node24	CacheHits	0
16	Node24	CacheMisses	0
16	Producer1	CacheHits	0
16	Producer1	CacheMisses	0
16	F1a	CacheHits	0
16	F1a	CacheMisses	0
16	F1b	CacheHits	0
16	F1b	CacheMisses	0
16	F1c	CacheHits	0
16	F1c	CacheMisses	0
16	F2a	CacheHits	0
16	F2a	CacheMisses	0
16	F2b	CacheHits	0
16	F2b	CacheMisses	0
16	F2c	CacheHits	0
16	F2c	CacheMisses	0
16	F3a	CacheHits	0
16	F3a	CacheMisses	0
16	F3b	CacheHits	0
16	F3b	CacheMisses	0
16	F3c	CacheHits	0
16	F3c	CacheMisses	0
16	F4a	CacheHits	0
16	F4a	CacheMisses	0
16	F4b	CacheHits	0
16	F4b	CacheMisses	0
16	F4c	CacheHits	0
16	F4c	CacheMisses	0
16	F5a	CacheHits	0
16	F5a	CacheMisses	0
16	F5b	CacheHits	0
16	F5b	CacheMisses	0
16	F5c	CacheHits	0
16	F5c	CacheMisses	0
16	Consumer2	CacheHits	0
16	Consumer2	CacheMisses	0
16	Consumer3	CacheHits	0
16	Consumer3	CacheMisses	0
16	Consumer4	CacheHits	0
16	Consumer4	CacheMisses	0
16	Producer2	CacheHits	0
16	Producer2	CacheMisses	0
16	Producer3	CacheHits	0
16	Producer3	CacheMisses	0
16	Producer4	CacheHits	0
16	Producer4	CacheMisses	0
17	Consumer1	CacheHits	0
17	Consumer1	CacheMisses	0
17	Node1	CacheHits	0
17	Node1	CacheMisses	0
17	Node2	CacheHits	0
17	Node2	CacheMisses	0
17	Node3	CacheHits	0
17	Node3	CacheMisses	0
17	Node4	CacheHits	0
17	Node4	CacheMisses	0
17	Node5	CacheHits	0
17	Node5	CacheMisses	0
17	Node6	CacheHits	0
17	Node6	CacheMisses	0
17	Node7	CacheHits	0
17	Node7	CacheMisses	0
17	Node8	CacheHits	0
17	Node8	CacheMisses	0
17	Node9	CacheHits	0
17	Node9	CacheMisses	0
17	Node10	CacheHits	0
17	Node10	CacheMisses	0
17	Node11	CacheHits	0
17	Node11	CacheMisses	0
17	Node12	CacheHits	0
17	Node12	CacheMisses	0
17	Node13	CacheHits	0
17	Node13	CacheMisses	0
17	Node14	CacheHits	0
17	Node14	CacheMisses	0
17	Node15	CacheHits	0
17	Node15	CacheMisses	0
17	Node16	CacheHits	0
17	Node16	CacheMisses	0
17	Node17	CacheHits	0
17	Node17	CacheMisses	0
17	Node18	CacheHits	0
17	Node18	CacheMisses	0
17	Node19	CacheHits	0
17	Node19	CacheMisses	0
17	Node20	CacheHits	0
17	Node20	CacheMisses	0
17	Node21	CacheHits	0
17	Node21	CacheMisses	0
17	Node22	CacheHits	0
17	Node22	CacheMisses	0
17	Node23	CacheHits	0
17	Node23	CacheMisses	0
17	Node24	CacheHits	0
17	Node24	CacheMisses	0
17	Producer1	CacheHits	0
17	Producer1	CacheMisses	0
17	F1a	CacheHits	0
17	F1a	CacheMisses	0
17	F1b	CacheHits	0
17	F1b	CacheMisses	0
17	F1c	CacheHits	0
17	F1c	CacheMisses	0
17	F2a	CacheHits	0
17	F2a	CacheMisses	0
17	F2b	CacheHits	0
17	F2b	CacheMisses	0
17	F2c	CacheHits	0
17	F2c	CacheMisses	0
17	F3a	CacheHits	0
17	F3a	CacheMisses	0
17	F3b	CacheHits	0
17	F3b	CacheMisses	0
17	F3c	CacheHits	0
17	F3c	CacheMisses	0
17	F4a	CacheHits	0
17	F4a	CacheMisses	0
17	F4b	CacheHits	0
17	F4b	CacheMisses	0
17	F4c	CacheHits	0
17	F4c	CacheMisses	0
17	F5a	CacheHits	0
17	F5a	CacheMisses	0
17	F5b	CacheHits	0
17	F5b	CacheMisses	0
17	F5c	CacheHits	0
17	F5c	CacheMisses	0
17	Consumer2	CacheHits	0
17	Consumer2	CacheMisses	0
17	Consumer3	CacheHits	0
17	Consumer3	CacheMisses	0
17	Consumer4	CacheHits	0
17	Consumer4	CacheMisses	0
17	Producer2	CacheHits	0
17	Producer2	CacheMisses	0
17	Producer3	CacheHits	0
17	Producer3	CacheMisses	0
17	Producer4	CacheHits	0
17	Producer4	CacheMisses	0
18	Consumer1	CacheHits	0
18	Consumer1	CacheMisses	0
18	Node1	CacheHits	0
18	Node1	CacheMisses	0
18	Node2	CacheHits	0
18	Node2	CacheMisses	0
18	Node3	CacheHits	0
18	Node3	CacheMisses	0
18	Node4	CacheHits	0
18	Node4	CacheMisses	0
18	Node5	CacheHits	0
18	Node5	CacheMisses	0
18	Node6	CacheHits	0
18	Node6	CacheMisses	0
18	Node7	CacheHits	0
18	Node7	CacheMisses	0
18	Node8	CacheHits	0
18	Node8	CacheMisses	0
18	Node9	CacheHits	0
18	Node9	CacheMisses	0
18	Node10	CacheHits	0
18	Node10	CacheMisses	0
18	Node11	CacheHits	0
18	Node11	CacheMisses	0
18	Node12	CacheHits	0
18	Node12	CacheMisses	0
18	Node13	CacheHits	0
18	Node13	CacheMisses	0
18	Node14	CacheHits	0
18	Node14	CacheMisses	0
18	Node15	CacheHits	0
18	Node15	CacheMisses	0
18	Node16	CacheHits	0
18	Node16	CacheMisses	0
18	Node17	CacheHits	0
18	Node17	CacheMisses	0
18	Node18	CacheHits	0
18	Node18	CacheMisses	0
18	Node19	CacheHits	0
18	Node19	CacheMisses	0
18	Node20	CacheHits	0
18	Node20	CacheMisses	0
18	Node21	CacheHits	0
18	Node21	CacheMisses	0
18	Node22	CacheHits	0
18	Node22	CacheMisses	0
18	Node23	CacheHits	0
18	Node23	CacheMisses	0
18	Node24	CacheHits	0
18	Node24	CacheMisses	0
18	Producer1	CacheHits	0
18	Producer1	CacheMisses	0
18	F1a	CacheHits	0
18	F1a	CacheMisses	0
18	F1b	CacheHits	0
18	F1b	CacheMisses	0
18	F1c	CacheHits	0
18	F1c	CacheMisses	0
18	F2a	CacheHits	0
18	F2a	CacheMisses	0
18	F2b	CacheHits	0
18	F2b	CacheMisses	0
18	F2c	CacheHits	0
18	F2c	CacheMisses	0
18	F3a	CacheHits	0
18	F3a	CacheMisses	0
18	F3b	CacheHits	0
18	F3b	CacheMisses	0
18	F3c	CacheHits	0
18	F3c	CacheMisses	0
18	F4a	CacheHits	0
18	F4a	CacheMisses	0
18	F4b	CacheHits	0
18	F4b	CacheMisses	0
18	F4c	CacheHits	0
18	F4c	CacheMisses	0
18	F5a	CacheHits	0
18	F5a	CacheMisses	0
18	F5b	CacheHits	0
18	F5b	CacheMisses	0
18	F5c	CacheHits	0
18	F5c	CacheMisses	0
18	Consumer2	CacheHits	0
18	Consumer2	CacheMisses	0
18	Consumer3	CacheHits	0
18	Consumer3	CacheMisses	0
18	Consumer4	CacheHits	0
18	Consumer4	CacheMisses	0
18	Producer2	CacheHits	0
18	Producer2	CacheMisses	0
18	Producer3	CacheHits	0
18	Producer3	CacheMisses	0
18	Producer4	CacheHits	0
18	Producer4	CacheMisses	0
19	Consumer1	CacheHits	0
19	Consumer1	CacheMisses	0
19	Node1	CacheHits	0
19	Node1	CacheMisses	0
19	Node2	CacheHits	0
19	Node2	CacheMisses	0
19	Node3	CacheHits	0
19	Node3	CacheMisses	0
19	Node4	CacheHits	0
19	Node4	CacheMisses	0
19	Node5	CacheHits	0
19	Node5	CacheMisses	0
19	Node6	CacheHits	0
19	Node6	CacheMisses	0
19	Node7	CacheHits	0
19	Node7	CacheMisses	0
19	Node8	CacheHits	0
19	Node8	CacheMisses	0
19	Node9	CacheHits	0
19	Node9	CacheMisses	0
19	Node10	CacheHits	0
19	Node10	CacheMisses	0
19	Node11	CacheHits	0
19	Node11	CacheMisses	0
19	Node12	CacheHits	0
19	Node12	CacheMisses	0
19	Node13	CacheHits	0
19	Node13	CacheMisses	0
19	Node14	CacheHits	0
19	Node14	CacheMisses	0
19	Node15	CacheHits	0
19	Node15	CacheMisses	0
19	Node16	CacheHits	0
19	Node16	CacheMisses	0
19	Node17	CacheHits	0
19	Node17	CacheMisses	0
19	Node18	CacheHits	0
19	Node18	CacheMisses	0
19	Node19	CacheHits	0
19	Node19	CacheMisses	0
19	Node20	CacheHits	0
19	Node20	CacheMisses	0
19	Node21	CacheHits	0
19	Node21	CacheMisses	0
19	Node22	CacheHits	0
19	Node22	CacheMisses	0
19	Node23	CacheHits	0
19	Node23	CacheMisses	0
19	Node24	CacheHits	0
19	Node24	CacheMisses	0
19	Producer1	CacheHits	0
19	Producer1	CacheMisses	0
19	F1a	CacheHits	0
19	F1a	CacheMisses	0
19	F1b	CacheHits	0
19	F1b	CacheMisses	0
19	F1c	CacheHits	0
19	F1c	CacheMisses	0
19	F2a	CacheHits	0
19	F2a	CacheMisses	0
19	F2b	CacheHits	0
19	F2b	CacheMisses	0
19	F2c	CacheHits	0
19	F2c	CacheMisses	0
19	F3a	CacheHits	0
19	F3a	CacheMisses	0
19	F3b	CacheHits	0
19	F3b	CacheMisses	0
19	F3c	CacheHits	0
19	F3c	CacheMisses	0
19	F4a	CacheHits	0
19	F4a	CacheMisses	0
19	F4b	CacheHits	0
19	F4b	CacheMisses	0
19	F4c	CacheHits	0
19	F4c	CacheMisses	0
19	F5a	CacheHits	0
19	F5a	CacheMisses	0
19	F5b	CacheHits	0
19	F5b	CacheMisses	0
19	F5c	CacheHits	0
19	F5c	CacheMisses	0
19	Consumer2	CacheHits	0
19	Consumer2	CacheMisses	0
19	Consumer3	CacheHits	0
19	Consumer3	CacheMisses	0
19	Consumer4	CacheHits	0
19	Consumer4	CacheMisses	0
19	Producer2	CacheHits	0
19	Producer2	CacheMisses	0
19	Producer3	CacheHits	0
19	Producer3	CacheMisses	0
19	Producer4	CacheHits	0
19	Producer4	CacheMisses	0
20	Consumer1	CacheHits	0
20	Consumer1	CacheMisses	0
20	Node1	CacheHits	0
20	Node1	CacheMisses	0
20	Node2	CacheHits	0
20	Node2	CacheMisses	0
20	Node3	CacheHits	0
20	Node3	CacheMisses	0
20	Node4	CacheHits	0
20	Node4	CacheMisses	0
20	Node5	CacheHits	0
20	Node5	CacheMisses	0
20	Node6	CacheHits	0
20	Node6	CacheMisses	0
20	Node7	CacheHits	0
20	Node7	CacheMisses	0
20	Node8	CacheHits	0
20	Node8	CacheMisses	0
20	Node9	CacheHits	0
20	Node9	CacheMisses	0
20	Node10	CacheHits	0
20	Node10	CacheMisses	0
20	Node11	CacheHits	0
20	Node11	CacheMisses	0
20	Node12	CacheHits	0
20	Node12	CacheMisses	0
20	Node13	CacheHits	0
20	Node13	CacheMisses	0
20	Node14	CacheHits	0
20	Node14	CacheMisses	0
20	Node15	CacheHits	0
20	Node15	CacheMisses	0
20	Node16	CacheHits	0
20	Node16	CacheMisses	0
20	Node17	CacheHits	0
20	Node17	CacheMisses	0
20	Node18	CacheHits	0
20	Node18	CacheMisses	0
20	Node19	CacheHits	0
20	Node19	CacheMisses	0
20	Node20	CacheHits	0
20	Node20	CacheMisses	0
20	Node21	CacheHits	0
20	Node21	CacheMisses	0
20	Node22	CacheHits	0
20	Node22	CacheMisses	0
20	Node23	CacheHits	0
20	Node23	CacheMisses	0
20	Node24	CacheHits	0
20	Node24	CacheMisses	0
20	Producer1	CacheHits	0
20	Producer1	CacheMisses	0
20	F1a	CacheHits	0
20	F1a	CacheMisses	0
20	F1b	CacheHits	0
20	F1b	CacheMisses	0
20	F1c	CacheHits	0
20	F1c	CacheMisses	0
20	F2a	CacheHits	0
20	F2a	CacheMisses	0
20	F2b	CacheHits	0
20	F2b	CacheMisses	0
20	F2c	CacheHits	0
20	F2c	CacheMisses	0
20	F3a	CacheHits	0
20	F3a	CacheMisses	0
20	F3b	CacheHits	0
20	F3b	CacheMisses	0
20	F3c	CacheHits	0
20	F3c	CacheMisses	0
20	F4a	CacheHits	0
20	F4a	CacheMisses	0
20	F4b	CacheHits	0
20	F4b	CacheMisses	0
20	F4c	CacheHits	0
20	F4c	CacheMisses	0
20	F5a	CacheHits	0
20	F5a	CacheMisses	0
20	F5b	CacheHits	0
20	F5b	CacheMisses	0
20	F5c	CacheHits	0
20	F5c	CacheMisses	0
20	Consumer2	CacheHits	0
20	Consumer2	CacheMisses	0
20	Consumer3	CacheHits	0
20	Consumer3	CacheMisses	0
20	Consumer4	CacheHits	0
20	Consumer4	CacheMisses	0
20	Producer2	CacheHits	0
20	Producer2	CacheMisses	0
20	Producer3	CacheHits	0
20	Producer3	CacheMisses	0
20	Producer4	CacheHits	0
20	Producer4	CacheMisses	0
21	Consumer1	CacheHits	0
21	Consumer1	CacheMisses	0
21	Node1	CacheHits	0
21	Node1	CacheMisses	0
21	Node2	CacheHits	0
21	Node2	CacheMisses	0
21	Node3	CacheHits	0
21	Node3	CacheMisses	0
21	Node4	CacheHits	0
21	Node4	CacheMisses	0
21	Node5	CacheHits	0
